artist_id,tag_id,tag_name,avg_score,avg_fav_count,target_post_count,total_post_count,target_ratio
188228,1527669,norza,190.0994764397905759,201.2774869109947644,191,341,0.5601173020527859
4589,1993518,lunch_(shin_new),189.5714285714285714,223.380952380952381,21,129,0.16279069767441862
158615,1443317,hokori_sakuni,188.6,194.9333333333333333,30,210,0.14285714285714285
207017,1790043,bob_(bobtheneet),188.55,185.675,40,172,0.23255813953488372
177535,1497505,ramanda,187.7583333333333333,206.5166666666666667,120,344,0.3488372093023256
145116,1397830,wangxiii,187.3428571428571429,221.8428571428571429,70,291,0.24054982817869416
208103,1579771,thirty_8ght,185.9876543209876543,192.4074074074074074,81,202,0.400990099009901
118558,1312419,umonebi,184.9850746268656716,219.0298507462686567,67,193,0.3471502590673575
173119,1456451,cla_(finesoda),184.4094488188976378,198.3228346456692913,127,229,0.5545851528384279
227996,1639679,maskwolf,184.3191489361702128,227.8297872340425532,47,159,0.29559748427672955
60130,719137,satsuki_neko,182.9,253.8375,80,355,0.22535211267605634
175404,1604954,momihige,182.9,208.7333333333333333,30,145,0.20689655172413793
215232,1602384,z282g,182.1917098445595855,200.3471502590673575,193,238,0.8109243697478992
157370,1571303,sy4,182.1864406779661017,292.7457627118644068,59,199,0.2964824120603015
112965,1292374,lvl_(sentrythe2310),181.9577464788732394,229.1126760563380282,213,618,0.3446601941747573
130633,1588397,turisasu,181.4444444444444444,257.1851851851851852,27,263,0.10266159695817491
215746,1603810,sawkm,181.3448275862068966,181.7241379310344828,29,219,0.1324200913242009
211241,1590782,kisou_(kisou00),181.1333333333333333,210.9333333333333333,15,115,0.13043478260869565
204136,1783351,hominamia,180.6585365853658537,187.8292682926829268,41,308,0.1331168831168831
177400,1497037,dh-zone,180.4642857142857143,190.2142857142857143,28,117,0.23931623931623933
224915,1632550,camonome,179.6633858267716535,198.1594488188976378,508,670,0.7582089552238805
196695,1587634,ruberule,179.5593220338983051,217.0847457627118644,59,108,0.5462962962962963
173839,1711977,cirilla_lin,179.225,198.55,40,362,0.11049723756906077
259998,1720396,pinkcap,178.6527777777777778,173.5,72,170,0.4235294117647059
86083,625428,faustsketcher,177.83,290.56,100,164,0.6097560975609756
161056,1452654,sydus,177.6666666666666667,196.3737373737373737,99,433,0.22863741339491916
6508,1380781,b-ginga,177.140625,221.859375,320,970,0.32989690721649484
188791,1529279,awesomeerix,176.58,180.62,50,143,0.34965034965034963
154307,1563491,meion,176.4736842105263158,268.0263157894736842,38,279,0.13620071684587814
248556,1694058,iumu,176.0246913580246914,170.0123456790123457,81,106,0.7641509433962265
138710,1818144,nakamura_rohane,175.8,206.3714285714285714,35,221,0.1583710407239819
195652,1585278,shengtian,174.9925925925925926,188.662962962962963,270,733,0.3683492496589359
226321,1635695,ano_(gccx8784),174.6857142857142857,191.9428571428571429,35,105,0.3333333333333333
33869,504669,haku89,174.5258620689655172,181.3793103448275862,116,243,0.4773662551440329
132563,1618302,hella_p,174.22,181.06,50,463,0.1079913606911447
240091,1672747,berserker_r,174.1052631578947368,170.6315789473684211,19,140,0.1357142857142857
127730,718512,ndgd,173.0459183673469388,237.3775510204081633,196,575,0.3408695652173913
188590,1528510,kukumomo,172.765625,196.6875,64,294,0.21768707482993196
205807,1538421,chikaretsu,172.3486238532110092,191.9908256880733945,109,307,0.3550488599348534
222473,1623120,shaggy_susu,172.1052631578947368,184.6105263157894737,95,153,0.6209150326797386
130858,1596727,suujiniku,172.0769230769230769,170.9423076923076923,52,452,0.11504424778761062
256179,1712187,coro_fae,171.7959183673469388,164.8571428571428571,49,341,0.1436950146627566
243951,1860036,docozi,171.4909090909090909,167.0636363636363636,110,217,0.5069124423963134
223385,1625477,arttoru,171.3571428571428571,166.6785714285714286,28,122,0.22950819672131148
184641,1719795,ririko_(fhnngririko),170.8987341772151899,174.4050632911392405,79,117,0.6752136752136753
142817,572700,dyun,170.6511627906976744,216.4186046511627907,43,363,0.1184573002754821
