artist_id,tag_id,tag_name,avg_score,avg_fav_count,target_post_count,total_post_count,target_ratio
125784,1585116,iro_ame_(amewaagada),34.5,61.4140625,128,198,0.6464646464646465
192591,1719798,icecake,71.5213675213675214,87.1452991452991453,117,181,0.6464088397790055
154782,1430020,marota,93.4394904458598726,114.4681528662420382,314,487,0.6447638603696099
178919,1501118,touchuu_kasou,42.6354166666666667,46.34375,96,149,0.6442953020134228
85211,1729266,naidong_(artist),64.9748743718592965,112.678391959798995,199,309,0.6440129449838188
175468,1491759,laoan,93.8095238095238095,132.4880952380952381,84,131,0.6412213740458015
96415,1571852,yunsang,61.8857142857142857,88.1238095238095238,105,164,0.6402439024390244
27361,478336,torisan,60.1310160427807487,84.2941176470588235,374,586,0.6382252559726962
206906,1578757,chela77,219.9568965517241379,228.4137931034482759,116,182,0.6373626373626373
98090,1242089,torahime_(roland00),68.6461538461538462,87.2153846153846154,130,204,0.6372549019607843
129647,1429476,suerte,113.6864864864864865,174.2648648648648649,185,291,0.6357388316151202
83922,679649,fu-ta,43.1968325791855204,53.997737556561086,442,697,0.6341463414634146
125858,1339195,slm,33.6901408450704225,52.7323943661971831,71,112,0.6339285714285714
208226,1582144,devil_heavens,75.9135802469135802,81,81,128,0.6328125
198431,1554918,wu_ganlan_cai,74.689922480620155,102.0697674418604651,129,204,0.6323529411764706
87045,1410043,kinokomushi,31.7391304347826087,44.4927536231884058,138,219,0.6301369863013698
178882,1501012,darumoon,33.7806788511749347,36.2715404699738903,383,608,0.6299342105263158
175329,1491450,ginklaga,77.2377049180327869,108.8688524590163934,122,194,0.6288659793814433
161838,1454767,paintale,44.3787878787878788,57.8181818181818182,66,105,0.6285714285714286
239155,1670042,yutian_alice,103.8271604938271605,110.3703703703703704,81,129,0.627906976744186
106705,1416277,shimejinameko,44.7173913043478261,57.0434782608695652,230,367,0.6267029972752044
10751,402469,akaza,39.2985074626865672,64.9850746268656716,67,107,0.6261682242990654
60294,662667,damegane,35.7253521126760563,74.971830985915493,142,227,0.6255506607929515
7507,387217,kobayashi_chisato,42.5893854748603352,63.4385474860335196,358,573,0.62478184991274
64461,589378,akizone,41.125,60.7380952380952381,168,269,0.6245353159851301
5185,410778,asanagi,88.8417721518987342,137.0268987341772152,632,1014,0.6232741617357002
79992,680802,swd3e2,46.858843537414966,68.2295918367346939,588,947,0.6209081309398099
4870,377608,mibu_natsuki,51.9271844660194175,78.145631067961165,206,332,0.6204819277108434
113111,1281993,messikid,40.9333333333333333,53.8533333333333333,75,121,0.6198347107438017
143408,1392713,aliceblue,33.1851851851851852,54.3580246913580247,81,131,0.6183206106870229
102660,1257627,ebi_193,33.357504215851602,56.2512647554806071,593,960,0.6177083333333333
186389,1521932,bagelbomb,100.352112676056338,134.5492957746478873,71,115,0.6173913043478261
142124,1389271,rikume,114.1986754966887417,151.9602649006622517,151,245,0.6163265306122448
92679,1439824,greatmosu,60.4484848484848485,100.3484848484848485,330,536,0.6156716417910447
109529,1279907,zack_(haiuinndo),45.8059701492537313,77.4477611940298507,67,110,0.6090909090909091
178784,1500716,sahara1127,32.1333333333333333,32.9523809523809524,105,173,0.6069364161849711
123263,1013361,sarena,63.962962962962963,77.5555555555555556,108,178,0.6067415730337079
84162,698172,sonikey0_0,31.8513513513513514,44.1891891891891892,74,123,0.6016260162601627
201530,1563755,samsara_(shuukeura),96.1272727272727273,115.4909090909090909,110,183,0.6010928961748634
109605,1280142,tomoo_(tomo),58.2129032258064516,76.8064516129032258,155,258,0.6007751937984496
151819,1389818,kinbakuman,32.2015503875968992,44.0387596899224806,129,215,0.6
164219,1461356,beanis,38.0151515151515152,40.3333333333333333,66,110,0.6
191942,1537932,melailai,91.5795454545454545,121,88,147,0.5986394557823129
137709,1377290,hmax,39.8354430379746835,45.569620253164557,79,132,0.5984848484848485
113860,1289216,kairos+,53.0845070422535211,88.2816901408450704,71,119,0.5966386554621849
74240,1470001,akatsuki_akane,63.4188034188034188,106.7521367521367521,234,393,0.5954198473282443
192785,1540340,hioyami,144.5866666666666667,154.46,150,252,0.5952380952380952
156778,1122989,gins,58.3741496598639456,65.5578231292517007,147,247,0.5951417004048583
124421,1334035,abmayo,96.946,115.152,500,841,0.5945303210463734
67582,1575028,toriatto_gununu,48.3857142857142857,72.4071428571428571,140,236,0.5932203389830508
116752,1367277,hyouta_(yoneya),46.5048543689320388,62.7087378640776699,103,174,0.5919540229885057
13577,577126,kureha_(ironika),85.4554455445544554,139.1881188118811881,101,171,0.5906432748538012
128080,1345497,sukebewe,43.4095238095238095,61.9714285714285714,105,178,0.5898876404494382
230311,1647480,ribao,65.1428571428571429,68.0793650793650794,63,107,0.5887850467289719
219501,1614531,kujya,103.9333333333333333,119.0833333333333333,60,102,0.5882352941176471
130511,1431374,mool_yueguang,43.4205607476635514,73.0560747663551402,107,182,0.5879120879120879
120432,1318702,akiyama_cz4a,30.7272727272727273,45.7272727272727273,77,131,0.5877862595419847
56939,590960,imo_bouya,37.015625,49.40625,64,109,0.5871559633027523
117041,1306714,hk_(hk),36.603448275862069,53.5948275862068966,116,198,0.5858585858585859
94844,1592545,hecha_(01964237),34.5652173913043478,44.2028985507246377,69,118,0.5847457627118644
124031,1907866,zomzomzomsauce,52.1204819277108434,83.6144578313253012,83,142,0.5845070422535211
151335,1417322,supurai,83.9322033898305085,110.4576271186440678,59,101,0.5841584158415841
71033,468161,torimaru,62.7990654205607477,89.4252336448598131,214,367,0.5831062670299727
137686,1377215,tsuki_no_i-min,97.3461538461538462,162.0076923076923077,130,223,0.5829596412556054
175420,1491642,gu_luco,74.9753086419753086,116.4197530864197531,81,139,0.5827338129496403
17256,379759,tomoyuki_kotani,48.3333333333333333,89.4597701149425287,87,150,0.58
92389,1141148,lucknight,62.4146341463414634,100.9939024390243902,164,283,0.5795053003533569
114402,1297319,endou_(zettai_bluenoid),48.6950354609929078,65.1063829787234043,141,244,0.5778688524590164
114694,1330413,ayuma_sayu,52.1585903083700441,84.1982378854625551,227,393,0.5776081424936387
189667,1531550,nanam_(nanam_sk),78.1470588235294118,110.75,68,118,0.576271186440678
60408,604707,satou_kuuki,69.9076923076923077,103.8123076923076923,325,564,0.5762411347517731
84969,701790,kutan,36.4824561403508772,55.260233918128655,342,595,0.5747899159663865
75413,725854,weisuoxin,77.1935483870967742,87.8064516129032258,62,108,0.5740740740740741
177364,1496977,starraisins,64.8324468085106383,87.8909574468085106,376,655,0.5740458015267176
96895,1589874,ryo_(tg290),31.2898550724637681,39.5391304347826087,345,601,0.5740432612312812
98197,1589062,kincora,59.0641025641025641,80.4358974358974359,78,136,0.5735294117647058
125696,1437077,nanananana,43.6936936936936937,62.3963963963963964,111,194,0.5721649484536082
33869,504669,haku89,131.1726618705035971,144.5683453237410072,139,243,0.5720164609053497
22978,416998,ubanis,51.1384615384615385,91.5846153846153846,195,341,0.5718475073313783
174705,1489263,tawapo,57.9736842105263158,72.3684210526315789,76,133,0.5714285714285714
122101,1617649,gujianshaonu,48.5619047619047619,59.2571428571428571,105,184,0.5706521739130435
112001,1157728,kylin,41.5051546391752577,60.8144329896907216,97,170,0.5705882352941176
108063,1387824,nagioka,56.1863905325443787,79.2662721893491124,338,593,0.5699831365935919
154307,1563491,meion,144.1006289308176101,213.0062893081761006,159,279,0.5698924731182796
143963,1754143,alios_arvin,119.6744186046511628,126.5930232558139535,86,151,0.5695364238410596
120401,1318600,denchu_(kazudentyu),56.0588235294117647,97.8529411764705882,68,120,0.5666666666666667
172286,1482854,ishibori_eregomos,44.8717948717948718,70.4871794871794872,78,138,0.5652173913043478
194063,1545777,irokari,54.6081081081081081,73.8378378378378378,74,131,0.5648854961832062
11268,1034385,cuboon,67.2122093023255814,87.9680232558139535,344,610,0.5639344262295082
106198,1269143,shuffle_(songdatiankong),97.5588235294117647,140.2352941176470588,68,121,0.5619834710743802
74528,657327,obaoba_(monkeyix),96.45,163.33,100,178,0.5617977528089888
165818,1465879,futomomomoe,89.7123287671232877,179.3698630136986301,73,130,0.5615384615384615
151390,1669201,yamaha_tsui,58.072289156626506,77.9156626506024096,83,148,0.5608108108108109
172508,1483392,hellandheaven,45.6647727272727273,81.2386363636363636,176,314,0.5605095541401274
133452,1363148,sinensian,85.2458100558659218,111.1787709497206704,179,320,0.559375
129782,1428023,rangen,33.8043478260869565,50.4782608695652174,92,165,0.5575757575757576
158615,1443317,hokori_sakuni,95.2136752136752137,111.2136752136752137,117,210,0.5571428571428572
44311,538732,thanabis,133.7962962962962963,165.6666666666666667,108,194,0.5567010309278351
123910,1332157,yoshiheihe,55.0551181102362205,75.952755905511811,127,229,0.5545851528384279
157783,1439426,fizintine,37.6666666666666667,49.4555555555555556,180,325,0.5538461538461539
172284,1482848,yukineko1018,71.263681592039801,90.3532338308457711,201,363,0.5537190082644629
146731,1402580,mitsuba_choco,34.9558823529411765,46.9191176470588235,272,492,0.5528455284552846
200808,1561792,zirba,109.9300699300699301,127.9440559440559441,143,259,0.5521235521235521
111326,1285623,yewang19,90,120.1506849315068493,146,265,0.5509433962264151
198971,1556432,simao_(x_x36131422),193.8097826086956522,238.6684782608695652,184,334,0.5508982035928144
160113,1449111,liclac,40.1298701298701299,42.1558441558441558,77,140,0.55
133067,1362174,muloli,54.3684210526315789,85.2631578947368421,95,173,0.5491329479768786
210925,1598093,matrix16,80.0857142857142857,79.0428571428571429,140,255,0.5490196078431373
56970,592665,null_(nyanpyoun),75.3888888888888889,113.6129032258064516,558,1017,0.5486725663716814
223294,1625197,moeanime,51.5132743362831858,52.5752212389380531,113,206,0.5485436893203883
103678,1668877,catsmoon,85.4311926605504587,88.6330275229357798,109,199,0.5477386934673367
52763,632239,fujieda_uzuki,114.2424242424242424,152.2121212121212121,132,241,0.5477178423236515
6389,383957,nagase_haruhito,64.4068965517241379,109.6413793103448276,145,265,0.5471698113207547
31706,539639,kase_daiki,88.9943074003795066,134.0531309297912713,527,964,0.5466804979253111
179445,1563185,amano_kusatsu,30.8153846153846154,43.0615384615384615,65,119,0.5462184873949579
111888,1612814,turewindwalker,59.6056338028169014,86.7746478873239437,142,260,0.5461538461538461
237677,1664889,ultra_(511455329),93.6,98.0833333333333333,60,110,0.5454545454545454
269156,1755123,gdhs,118.7833333333333333,115.75,60,110,0.5454545454545454
54279,577877,chiyingzai,72.1983471074380165,105.487603305785124,121,222,0.545045045045045
171459,1481035,kittew,231.6727272727272727,293.6090909090909091,110,202,0.5445544554455446
26318,474636,77gl,75.5714285714285714,98.7551020408163265,98,180,0.5444444444444444
152089,1563135,zerocat,52.8295964125560538,73.7623318385650224,223,410,0.5439024390243903
76063,1729261,loliconder,39.0208333333333333,57.9375,192,354,0.5423728813559322
39592,502110,nanahara_fuyuki,54.9555555555555556,88.8,90,166,0.5421686746987951
104069,1719929,stmast,73.7777777777777778,100.8253968253968254,126,233,0.5407725321888412
169531,1688213,lubikaya,30.4594594594594595,41.9189189189189189,74,137,0.5401459854014599
28877,483885,sadakage,146.6885245901639344,178.4754098360655738,61,113,0.5398230088495575
101685,1415961,bae.c,59.4950980392156863,75.2598039215686275,204,379,0.5382585751978892
93271,1227725,yuemanhuaikong,36.3584905660377358,62.9622641509433962,106,197,0.5380710659898477
94822,1232411,lao_meng,31.4366197183098592,42.7605633802816901,71,132,0.5378787878787878
93222,1585899,sansan_(dongfangzhong111),57.4385964912280702,68.4736842105263158,57,106,0.5377358490566038
118735,1313000,ohlia,56.8604651162790698,62.9593023255813953,172,320,0.5375
190153,1532990,paloma_piquet,273.2909090909090909,308.2181818181818182,110,205,0.5365853658536586
213581,1597802,pontaro18,114.0746268656716418,135.3582089552238806,67,125,0.536
158150,1441329,sherryqq,65.6911764705882353,96.3970588235294118,68,127,0.5354330708661418
103272,1259908,cnm,36.5702479338842975,64.743801652892562,121,226,0.5353982300884956
216443,1605746,kusana_(dudqja602),121.37,141.05,100,187,0.5347593582887701
98185,1572898,shenqi_(toid310),54.9571428571428571,67.3571428571428571,70,131,0.5343511450381679
148620,1582733,ushiro_muki,89.6363636363636364,106.6727272727272727,55,103,0.5339805825242718
142101,1389200,toshishikisai,36.7081967213114754,54.6918032786885246,305,572,0.5332167832167832
136589,1062297,furau,70.3817204301075269,108.7419354838709677,186,349,0.5329512893982808
191388,1749592,rikiddo_(tise_00),112.7314814814814815,129.3148148148148148,108,203,0.5320197044334976
94492,1231440,fangxiang_cuoluan,72.3407407407407407,84.6814814814814815,135,254,0.531496062992126
122375,1965136,rekaerb_maerd,50.841025641025641,72.6871794871794872,195,367,0.5313351498637602
156408,1574054,etsunami_kumita,58.3764705882352941,73.8,85,160,0.53125
136854,1571243,kiriko_(araragikoyomi),83.7475728155339806,112.3786407766990291,103,194,0.5309278350515464
128950,1439812,toyosaki_shu,76.7633587786259542,99.6717557251908397,131,247,0.5303643724696356
122245,1325209,grimgrim,79.3428571428571429,124.1857142857142857,70,132,0.5303030303030303
184641,1719795,ririko_(fhnngririko),163.5483870967741935,174.1290322580645161,62,117,0.5299145299145299
89882,1754141,cream_cod,49.2887323943661972,57.5070422535211268,142,268,0.5298507462686567
80591,1230464,bai_linqin,69.5636363636363636,104.0727272727272727,55,104,0.5288461538461539
240091,1672747,berserker_r,133.8513513513513514,132.7702702702702703,74,140,0.5285714285714286
118048,1541005,kurofude_anna,53.4605263157894737,74.5263157894736842,76,144,0.5277777777777778
154920,1430483,shanyao_jiang_tororo,53.9097222222222222,72.1875,144,273,0.5274725274725275
148910,1408299,karmiel,81.6379310344827586,103.2586206896551724,58,110,0.5272727272727272
194449,1586590,oyuwari,105.0229885057471264,143.1609195402298851,87,165,0.5272727272727272
149810,1412159,chixiao,85.0588235294117647,128.4705882352941176,136,258,0.5271317829457365
228129,1641108,hagi_(ame_hagi),82.0714285714285714,87.3673469387755102,98,186,0.5268817204301075
41606,1681953,senri_gan,47.4044943820224719,71.2659176029962547,267,507,0.5266272189349113
157654,1663450,miaogujun,72.7798165137614679,100.0825688073394495,109,207,0.5265700483091788
5196,377978,futaba_miwa,34.5483870967741935,47.5591397849462366,93,177,0.5254237288135594
197003,1551070,elze_(s01047480836),74.1807228915662651,80.7349397590361446,83,158,0.5253164556962026
129835,1352860,horz,30.6352941176470588,45.1411764705882353,85,162,0.5246913580246914
85219,1333442,citemer,42.5677966101694915,67.9067796610169492,118,225,0.5244444444444445
209855,1587073,nanaken_nana,66.0686274509803922,72.357843137254902,204,389,0.5244215938303342
141892,1587191,you_ni_ge_shaobing,34.5921052631578947,56.4605263157894737,76,145,0.5241379310344828
149128,1409355,myht,77.8421052631578947,89.9210526315789474,76,145,0.5241379310344828
213421,1609055,fouriasensei,149.0075757575757576,179.8560606060606061,132,252,0.5238095238095238
37137,1560815,u_jie,43.9850746268656716,62.8805970149253731,67,128,0.5234375
154136,1427344,yuxian_youka,38.6964285714285714,50.5714285714285714,56,107,0.5233644859813084
22660,819813,miyamoto_issa,99.3245614035087719,139.2719298245614035,114,218,0.5229357798165137
108929,1278083,sunga2usagi,32.4174757281553398,40.941747572815534,103,197,0.5228426395939086
8181,1229939,blade_(galaxist),44.1316326530612245,55.4010204081632653,980,1875,0.5226666666666666
65446,1385271,sasachin_(k+w),68.125,98.3173076923076923,104,199,0.5226130653266332
235521,1658734,the_olphy,44.3194444444444444,47.1666666666666667,72,138,0.5217391304347826
30721,656044,saburou_(hgmg),56.3114754098360656,99.2459016393442623,183,351,0.5213675213675214
192263,1538803,muunai,63.8095238095238095,109.8095238095238095,63,121,0.5206611570247934
194419,1544674,tiri_man,82.660377358490566,104.3207547169811321,53,102,0.5196078431372549
25084,470161,obiwan,52.4444444444444444,92.6439909297052154,441,849,0.519434628975265
129164,1309971,jakko,94.5597014925373134,118.8283582089552239,134,258,0.5193798449612403
4984,1288262,kagami_hirotaka,46.0909090909090909,73.8441558441558442,154,297,0.5185185185185185
238715,1668916,phat_smash,128.7377049180327869,146.0983606557377049,61,118,0.5169491525423728
154960,1430563,tomo_(ryo_i_so_),31.0645161290322581,43.2096774193548387,62,120,0.5166666666666667
123008,1328838,greenopi,90.384,95.336,125,242,0.5165289256198347
22424,458002,kyokucho,144.0342465753424658,195.2054794520547945,146,283,0.5159010600706714
223851,1627887,bobobong,64.2769230769230769,82.0769230769230769,65,126,0.5158730158730159
140762,1386007,yashemao_qishi,98.8939393939393939,141.0151515151515152,66,128,0.515625
266410,1892267,mp150_plus,81.4848484848484848,78.7575757575757576,66,128,0.515625
204673,1626304,shuuko_(s_h_uuko),117.1358695652173913,121.141304347826087,184,357,0.5154061624649859
103060,1331024,jurrig,50.4180327868852459,68.6311475409836066,122,237,0.5147679324894515
133854,1364197,katoroku,32.2535211267605634,52.6619718309859155,71,138,0.5144927536231884
46919,1436703,miyashiro_ryuutarou,48.4909090909090909,88.9454545454545455,55,107,0.514018691588785
141509,1387877,kusoyuridanchi,61.1607142857142857,78.3571428571428571,56,109,0.5137614678899083
196870,1647772,iuui,143.6869565217391304,161.9826086956521739,115,224,0.5133928571428571
51086,728025,mtu_(orewamuzituda),44.7716763005780347,66.8121387283236994,346,674,0.5133531157270029
28307,583905,kedama_milk,83.2627118644067797,114.7245762711864407,236,460,0.5130434782608696
14148,392196,maullarmaullar,38.59,73.89,100,195,0.5128205128205128
107172,711551,haoro,31.4414414414414414,48.1981981981981982,111,217,0.511520737327189
33642,510027,tsukumiya_amane,30.5192307692307692,61.9294871794871795,156,305,0.5114754098360655
147770,1765092,mutou_mame,43.2835820895522388,62.9701492537313433,67,131,0.5114503816793893
201473,1665323,fh_moya,38.3088235294117647,42.8970588235294118,68,133,0.5112781954887218
165951,1564329,mirufuaa,39.6956521739130435,51.8405797101449275,69,135,0.5111111111111111
159377,1547926,chowbie,89.6575342465753425,123.0753424657534247,146,286,0.5104895104895105
201643,1787394,feint721,152.3885350318471338,147.9808917197452229,157,308,0.5097402597402597
176006,1493614,mimoza_(96mimo414),126.8125,159.5875,80,157,0.5095541401273885
115483,1300796,yamaneko_(tkdrumsco),62.8024691358024691,88.2962962962962963,81,159,0.5094339622641509
196324,1573157,dm_(dai_miao),42.3620689655172414,50.2241379310344828,58,114,0.5087719298245614
173188,1485090,pharamacom,53.9166666666666667,80.1666666666666667,60,118,0.5084745762711864
183682,1548792,sg_(satoumogumogu),109.540983606557377,125.7049180327868852,61,120,0.5083333333333333
116868,1028991,sinkai,81.0569105691056911,115.3495934959349593,123,242,0.5082644628099173
77580,670829,kageshio_(276006),33.1677018633540373,56.9316770186335404,161,317,0.5078864353312302
165915,1466107,kachikachipiroo,76.2058823529411765,76.0441176470588235,68,134,0.5074626865671642
107111,1272199,live_for_the_funk,64.9565217391304348,123.7101449275362319,69,136,0.5073529411764706
65692,711328,santa_(sunflower),81.7948717948717949,105.6025641025641026,78,154,0.5064935064935064
216226,1605244,kuroi_suna,201.5859872611464968,199.6114649681528662,157,310,0.5064516129032258
152029,1573282,cho!cho!,90.4125,110.2875,80,158,0.5063291139240507
207107,1579285,nagata_gata,84.9204545454545455,87.6590909090909091,88,174,0.5057471264367817
129352,1350821,bakugadou,30.4806629834254144,42.3259668508287293,181,358,0.505586592178771
124396,1665874,namako_(takorin),59.4361702127659574,88.1595744680851064,94,186,0.5053763440860215
237730,1665031,meekohopanes,207.9803921568627451,201.7058823529411765,51,101,0.504950495049505
60798,605999,pokkora,38.5925925925925926,61.6111111111111111,54,107,0.5046728971962616
172748,1469742,taitai,45.1071428571428571,67.8214285714285714,56,111,0.5045045045045045
163447,1633359,arlene_(ju),52.1578947368421053,65.5614035087719298,57,113,0.504424778761062
180232,1539158,miso_(b7669726),32.0344827586206897,45.0689655172413793,58,115,0.5043478260869565
110211,1281967,eichan_(eichanidfi),80.4126984126984127,92.253968253968254,63,125,0.504
130294,1785869,d._(ddot2018),32.7432432432432432,67.8513513513513514,74,147,0.5034013605442177
185854,1520315,gomashio_ponz,116.8735632183908046,144.9425287356321839,87,173,0.5028901734104047
169273,1475517,katsushika_pachi,49.0978260869565217,64.2608695652173913,92,183,0.5027322404371585
11712,1664028,xe_(execut3r),136.2736842105263158,198.1578947368421053,95,189,0.5026455026455027
149133,1409385,piukute062,145.4527363184079602,203.3333333333333333,201,400,0.5025
226361,1781004,daran9,51.5769230769230769,49.75,104,207,0.5024154589371981
128319,1346870,oekakizuki,155.1449579831932773,206.4474789915966387,476,948,0.5021097046413502
51509,1592537,mataro_(matarou),64.0388349514563107,110.6957928802588997,309,616,0.5016233766233766
159275,1556143,eternity_(shadeh),97.2894736842105263,118.7631578947368421,114,228,0.5
190257,1561538,panipo,40.7450980392156863,54.2745098039215686,51,102,0.5
146432,1401980,ten_no_hoshi,75.2459016393442623,88.1639344262295082,61,122,0.5
166519,1468483,aochoku,108.6326530612244898,113.173469387755102,98,196,0.5
131743,1437008,rikoma,32.8791208791208791,45.9120879120879121,91,182,0.5
105390,1353606,sasaame,38.23963133640553,45.7327188940092166,217,434,0.5
64037,1274690,shibata_rai,48.4868421052631579,80.25,76,152,0.5
16334,608360,urabi_(tomatohouse),67.2517985611510791,77.4820143884892086,139,278,0.5
109158,1276824,eliskalti,139.664,182.272,125,251,0.49800796812749004
153958,1426534,oniilus,96.0618556701030928,109.8865979381443299,97,195,0.49743589743589745
29110,438993,v-mag,38.1141304347826087,65.766304347826087,184,370,0.4972972972972973
77256,1433059,ipuu_(el-ane_koubou),170.1699346405228758,237.2156862745098039,153,308,0.4967532467532468
213809,1598431,cafin,82.3043478260869565,80.7681159420289855,69,139,0.49640287769784175
124222,1871442,purasu_(puni101010),48.288135593220339,57.1186440677966102,59,119,0.4957983193277311
151899,817558,dross,111.4298245614035088,165.5087719298245614,114,230,0.4956521739130435
100958,1251270,akchu,95.1954397394136808,151.7263843648208469,307,620,0.49516129032258066
220281,1617372,kkry99,111.5490196078431373,134.4901960784313725,51,103,0.49514563106796117
197702,1552858,bilibili_xiaolu,119.5348837209302326,134.9883720930232558,86,174,0.4942528735632184
120446,865794,seinen,37.4875,56.5125,80,162,0.49382716049382713
5148,1856380,saltydanshark,78.2428571428571429,96,70,142,0.49295774647887325
55870,1439810,doushimasho,56.0205761316872428,80.0617283950617284,243,493,0.49290060851926976
139219,1382454,duan_henglong,58.2318840579710145,101.6956521739130435,69,140,0.4928571428571429
