artist_id,tag_id,tag_name,total_post_count,target_post_count,avg_score,avg_fav_count
154231,1661180,rororogi_mogera,130,17,116.7058823529411765,127.7647058823529412
154876,1409763,sgt-jz,112,10,116.7,201.4
51507,1646717,zen33n,511,38,116.4473684210526316,184.1315789473684211
189462,1530982,moursho,105,8,116.375,111
48205,1387756,squchan,435,43,116.372093023255814,135.8372093023255814
91455,2011828,weyowang,115,5,116.2,160
47221,548563,hakai_shin,317,6,116.1666666666666667,193.6666666666666667
178225,1525930,lainart,344,41,116,145.4634146341463415
221438,1727471,yako_noir_(kei-ne),110,1,116,106
123008,1328838,greenopi,242,38,115.5526315789473684,122.9210526315789474
245276,1457409,rat_huang,181,16,115.5,121.5
142124,1389271,rikume,245,59,115.2203389830508475,153.0847457627118644
34001,504899,pyon-kichi,199,8,114.875,246.5
208705,1613537,marse_(rokudaime),155,13,114.7692307692307692,109.6923076923076923
203642,1570025,lillly,441,23,114.6521739130434783,133.0869565217391304
169014,1474969,rezodwel,214,22,114.2727272727272727,144.5909090909090909
227373,1637994,banana_oekaki,101,9,114.2222222222222222,108.8888888888888889
157810,1439507,hero_neisan,411,24,114.2083333333333333,149.7916666666666667
216554,1605986,kaminari_doon,225,5,114.2,115.6
204822,1573410,puzenketsu,111,21,114.0952380952380952,137.2380952380952381
187645,1525444,ddangbi,331,56,113.9285714285714286,118.5535714285714286
77256,1433059,ipuu_(el-ane_koubou),308,33,113.8787878787878788,167.1515151515151515
158913,1444677,sorapoi,288,15,113.7333333333333333,116.0666666666666667
163392,1459277,reagan_long,110,7,113.4285714285714286,112.8571428571428571
181403,1923265,ye_jji,139,15,113.4,106.8
200378,1560650,onedoo,253,22,113.3181818181818182,134.6363636363636364
296171,1810272,chyraliss,114,4,112.75,107
101888,1254856,salmon88,290,14,112.5714285714285714,135.7142857142857143
185071,1517924,aestheticc-meme,677,42,112.5,141.0952380952380952
22424,458002,kyokucho,283,32,112.375,157.40625
218465,1611125,butterchalk,222,2,112,110.5
139040,1972188,krabbytheartist,149,9,111.8888888888888889,126
199523,1557836,mankai_kaika,104,20,111.75,177.95
95475,1234141,morisova,142,4,111.5,216.75
215746,1603810,sawkm,219,30,111.4333333333333333,113.0333333333333333
217787,1609406,himamo,147,16,111.3125,143
194480,1544855,koubou_(cowbow_kun),147,7,111.2857142857142857,113.8571428571428571
166519,1468483,aochoku,196,27,111.1851851851851852,118.1111111111111111
88327,717212,gishu,334,7,111.1428571428571429,130.8571428571428571
176025,1610723,gweda,1347,39,110.8717948717948718,127.9743589743589744
46196,560323,nns_(sobchan),176,4,110.75,158
246190,1688359,mitomumitomu,207,4,110.75,110.25
182138,1551051,fizz_(pixiv34498626),114,6,110.6666666666666667,127
72153,1332542,dikko,882,32,110.59375,157.96875
128319,1346870,oekakizuki,948,50,110.58,176.74
131131,1650866,akano_murasaki,222,16,110.5,138.875
225730,1808592,veryhardloco,110,16,110.375,109.75
371607,1466983,suoiresnu,255,3,110.3333333333333333,170
46507,1425548,nakamura_regura,608,30,110.3,146.0666666666666667
192052,1538202,kome_cola,135,11,110.1818181818181818,148.6363636363636364
207884,1581258,sulcate,158,19,110.1578947368421053,129.4210526315789474
104826,1265309,fuooooo,269,22,110.0454545454545455,106
199930,1558969,fang_qiao,137,28,110.0357142857142857,108.8928571428571429
221173,1622484,jon_(pixiv31559095),181,9,110,119.7777777777777778
175333,1491456,irokohaku,135,7,109.8571428571428571,106.7142857142857143
286847,1788556,mashicono,103,27,109.8148148148148148,107
10129,399181,hato_haru,201,20,109.8,116
234562,1656691,loodncrood,185,13,109.7692307692307692,105.0769230769230769
237348,1779766,daraz,152,7,109.7142857142857143,117.1428571428571429
76453,410369,heigani,163,6,109.6666666666666667,125.8333333333333333
241737,1677038,5t_(5t_000),126,6,109.6666666666666667,120.5
145179,1398022,gulp5959,252,6,109.5,110
191942,1537932,melailai,147,28,109.5,143.25
202697,1567106,amog,336,12,109.4166666666666667,124.8333333333333333
248011,1692673,po_ppe,117,30,109.4,106.8666666666666667
159992,1448706,kataokasan,192,104,109.375,115.5865384615384615
31362,493942,nemu_(nebusokugimi),201,56,109.1428571428571429,186.625
220281,1617372,kkry99,103,28,108.8214285714285714,130.8214285714285714
65048,620111,masami_chie,519,33,108.8181818181818182,166.0303030303030303
159005,1445002,kana616,203,11,108.6363636363636364,150.9090909090909091
204758,1573268,dojirou,130,11,108.5454545454545455,157.5454545454545455
132155,1359551,kt_(kusare171),104,4,108.5,136
172080,1482406,xkit,116,10,108.5,133.1
218914,1703480,khyle.,460,27,108.4814814814814815,107.8888888888888889
175281,1491299,tottotonero,643,48,108.4166666666666667,154.9166666666666667
113163,1471667,shamonabe,274,4,108.25,104
174451,1708189,ogre_(illustogre),232,33,108.2121212121212121,123.7272727272727273
29095,752566,riz,471,41,108.024390243902439,122.024390243902439
144530,1533640,doppel_(bonnypir),254,13,107.9230769230769231,128.6923076923076923
201068,1562353,lsls,143,20,107.85,130.25
87688,714124,hews,2144,161,107.6708074534161491,176.6583850931677019
83615,695859,nuda,150,14,107.5,122.6428571428571429
74449,1468704,amano_don,428,28,107.2857142857142857,129.1785714285714286
52763,632239,fujieda_uzuki,241,40,107.25,151.55
275865,1771318,raki_kr,156,34,107.2352941176470588,100.9117647058823529
158907,1444643,donedone,171,23,107.0869565217391304,193.0869565217391304
226321,1635695,ano_(gccx8784),105,13,107.0769230769230769,109.6153846153846154
133573,1480904,kimoshi,593,24,107.0416666666666667,142.625
191784,1537470,cromwellb,199,19,107,132.7368421052631579
205807,1538421,chikaretsu,307,7,106.8571428571428571,114.5714285714285714
112564,1290852,asahina_hikage,317,29,106.8275862068965517,158.6551724137931034
